city,salary,members,basketConsPlusRent,LocalPuchasingPowerIndex,QualityIndex
Verona,1000.0,1,7431.9,1.6,173.1
Verona,1300.0,1,7431.9,2.1,189.3
Verona,1500.0,1,7431.9,2.5,200.1
Verona,1748.2,1,7431.9,2.9,213.4
Verona,1800.0,1,7431.9,3.0,216.2
Verona,2000.0,1,7431.9,3.3,227.0
Verona,2500.0,1,7431.9,4.1,253.9
Verona,3000.0,1,7431.9,4.9,280.8
Verona,3500.0,1,7431.9,5.8,307.7
Verona,1000.0,2,14590.2,0.8,146.7
Verona,1300.0,2,14590.2,1.1,155.0
Verona,1500.0,2,14590.2,1.3,160.4
Verona,1748.2,2,14590.2,1.5,167.2
Verona,1800.0,2,14590.2,1.5,168.7
Verona,2000.0,2,14590.2,1.7,174.1
Verona,2500.0,2,14590.2,2.1,187.9
Verona,3000.0,2,14590.2,2.5,201.6
Verona,3500.0,2,14590.2,2.9,215.3
Verona,1000.0,3,21669.5,0.6,137.8
Verona,1300.0,3,21669.5,0.7,143.3
Verona,1500.0,3,21669.5,0.8,147.0
Verona,1748.2,3,21669.5,1.0,151.6
Verona,1800.0,3,21669.5,1.0,152.5
Verona,2000.0,3,21669.5,1.1,156.2
Verona,2500.0,3,21669.5,1.4,165.5
Verona,3000.0,3,21669.5,1.7,174.7
Verona,3500.0,3,21669.5,2.0,183.9
Verona,1000.0,4,28425.3,0.4,133.4
Verona,1300.0,4,28425.3,0.6,137.6
Verona,1500.0,4,28425.3,0.6,140.4
Verona,1748.2,4,28425.3,0.8,143.9
Verona,1800.0,4,28425.3,0.8,144.6
Verona,2000.0,4,28425.3,0.9,147.5
Verona,2500.0,4,28425.3,1.1,154.5
Verona,3000.0,4,28425.3,1.3,161.5
Verona,3500.0,4,28425.3,1.5,168.6
Venice,1000.0,1,7271.8,1.7,162.5
Venice,1300.0,1,7271.8,2.2,179.0
Venice,1500.0,1,7271.8,2.5,190.0
Venice,1748.2,1,7271.8,2.9,203.7
Venice,1800.0,1,7271.8,3.0,206.5
Venice,2000.0,1,7271.8,3.4,217.5
Venice,2500.0,1,7271.8,4.2,245.0
Venice,3000.0,1,7271.8,5.0,272.5
Venice,3500.0,1,7271.8,5.9,300.0
Venice,1000.0,2,14267.8,0.9,135.5
Venice,1300.0,2,14267.8,1.1,143.9
Venice,1500.0,2,14267.8,1.3,149.6
Venice,1748.2,2,14267.8,1.5,156.5
Venice,1800.0,2,14267.8,1.5,158.0
Venice,2000.0,2,14267.8,1.7,163.6
Venice,2500.0,2,14267.8,2.1,177.6
Venice,3000.0,2,14267.8,2.6,191.6
Venice,3500.0,2,14267.8,3.0,205.6
Venice,1000.0,3,21188.6,0.6,126.4
Venice,1300.0,3,21188.6,0.7,132.0
Venice,1500.0,3,21188.6,0.9,135.8
Venice,1748.2,3,21188.6,1.0,140.5
Venice,1800.0,3,21188.6,1.0,141.5
Venice,2000.0,3,21188.6,1.2,145.3
Venice,2500.0,3,21188.6,1.4,154.7
Venice,3000.0,3,21188.6,1.7,164.1
Venice,3500.0,3,21188.6,2.0,173.6
Venice,1000.0,4,27769.2,0.4,121.9
Venice,1300.0,4,27769.2,0.6,126.2
Venice,1500.0,4,27769.2,0.7,129.1
Venice,1748.2,4,27769.2,0.8,132.7
Venice,1800.0,4,27769.2,0.8,133.4
Venice,2000.0,4,27769.2,0.9,136.3
Venice,2500.0,4,27769.2,1.1,143.5
Venice,3000.0,4,27769.2,1.3,150.7
Venice,3500.0,4,27769.2,1.5,157.9
Varese,1000.0,1,8013.1,1.5,161.0
Varese,1300.0,1,8013.1,2.0,176.0
Varese,1500.0,1,8013.1,2.3,185.9
Varese,1748.2,1,8013.1,2.7,198.3
Varese,1800.0,1,8013.1,2.7,200.9
Varese,2000.0,1,8013.1,3.0,210.9
Varese,2500.0,1,8013.1,3.8,235.9
Varese,3000.0,1,8013.1,4.6,260.8
Varese,3500.0,1,8013.1,5.3,285.8
Varese,1000.0,2,15746.5,0.8,136.5
Varese,1300.0,2,15746.5,1.0,144.1
Varese,1500.0,2,15746.5,1.2,149.2
Varese,1748.2,2,15746.5,1.4,155.5
Varese,1800.0,2,15746.5,1.4,156.8
Varese,2000.0,2,15746.5,1.6,161.9
Varese,2500.0,2,15746.5,1.9,174.6
Varese,3000.0,2,15746.5,2.3,187.3
Varese,3500.0,2,15746.5,2.7,200.0
Varese,1000.0,3,23390.1,0.5,128.2
Varese,1300.0,3,23390.1,0.7,133.3
Varese,1500.0,3,23390.1,0.8,136.7
Varese,1748.2,3,23390.1,0.9,141.0
Varese,1800.0,3,23390.1,0.9,141.9
Varese,2000.0,3,23390.1,1.0,145.3
Varese,2500.0,3,23390.1,1.3,153.8
Varese,3000.0,3,23390.1,1.6,162.4
Varese,3500.0,3,23390.1,1.8,170.9
Varese,1000.0,4,30687.2,0.4,124.1
Varese,1300.0,4,30687.2,0.5,128.0
Varese,1500.0,4,30687.2,0.6,130.6
Varese,1748.2,4,30687.2,0.7,133.9
Varese,1800.0,4,30687.2,0.7,134.5
Varese,2000.0,4,30687.2,0.8,137.1
Varese,2500.0,4,30687.2,1.0,143.7
Varese,3000.0,4,30687.2,1.2,150.2
Varese,3500.0,4,30687.2,1.4,156.7
Udine,1000.0,1,6734.2,1.8,199.3
Udine,1300.0,1,6734.2,2.4,217.2
Udine,1500.0,1,6734.2,2.7,229.0
Udine,1748.2,1,6734.2,3.2,243.8
Udine,1800.0,1,6734.2,3.3,246.9
Udine,2000.0,1,6734.2,3.6,258.7
Udine,2500.0,1,6734.2,4.5,288.4
Udine,3000.0,1,6734.2,5.4,318.1
Udine,3500.0,1,6734.2,6.3,347.8
Udine,1000.0,2,13246.6,0.9,170.1
Udine,1300.0,2,13246.6,1.2,179.2
Udine,1500.0,2,13246.6,1.4,185.2
Udine,1748.2,2,13246.6,1.6,192.7
Udine,1800.0,2,13246.6,1.7,194.3
Udine,2000.0,2,13246.6,1.8,200.3
Udine,2500.0,2,13246.6,2.3,215.4
Udine,3000.0,2,13246.6,2.8,230.5
Udine,3500.0,2,13246.6,3.2,245.6
Udine,1000.0,3,19687.9,0.6,160.3
Udine,1300.0,3,19687.9,0.8,166.3
Udine,1500.0,3,19687.9,0.9,170.4
Udine,1748.2,3,19687.9,1.1,175.5
Udine,1800.0,3,19687.9,1.1,176.5
Udine,2000.0,3,19687.9,1.2,180.6
Udine,2500.0,3,19687.9,1.6,190.7
Udine,3000.0,3,19687.9,1.9,200.9
Udine,3500.0,3,19687.9,2.2,211.0
Udine,1000.0,4,25803.7,0.5,155.4
Udine,1300.0,4,25803.7,0.6,160.1
Udine,1500.0,4,25803.7,0.7,163.2
Udine,1748.2,4,25803.7,0.8,167.0
Udine,1800.0,4,25803.7,0.9,167.8
Udine,2000.0,4,25803.7,0.9,170.9
Udine,2500.0,4,25803.7,1.2,178.7
Udine,3000.0,4,25803.7,1.4,186.4
Udine,3500.0,4,25803.7,1.7,194.2
Turin,1000.0,1,7287.6,1.7,159.8
Turin,1300.0,1,7287.6,2.2,176.2
Turin,1500.0,1,7287.6,2.5,187.2
Turin,1748.2,1,7287.6,2.9,200.8
Turin,1800.0,1,7287.6,3.0,203.7
Turin,2000.0,1,7287.6,3.4,214.6
Turin,2500.0,1,7287.6,4.2,242.1
Turin,3000.0,1,7287.6,5.0,269.5
Turin,3500.0,1,7287.6,5.9,297.0
Turin,1000.0,2,14327.1,0.9,132.8
Turin,1300.0,2,14327.1,1.1,141.2
Turin,1500.0,2,14327.1,1.3,146.7
Turin,1748.2,2,14327.1,1.5,153.7
Turin,1800.0,2,14327.1,1.5,155.1
Turin,2000.0,2,14327.1,1.7,160.7
Turin,2500.0,2,14327.1,2.1,174.7
Turin,3000.0,2,14327.1,2.6,188.6
Turin,3500.0,2,14327.1,3.0,202.6
Turin,1000.0,3,21285.3,0.6,123.7
Turin,1300.0,3,21285.3,0.7,129.3
Turin,1500.0,3,21285.3,0.9,133.1
Turin,1748.2,3,21285.3,1.0,137.7
Turin,1800.0,3,21285.3,1.0,138.7
Turin,2000.0,3,21285.3,1.1,142.5
Turin,2500.0,3,21285.3,1.4,151.9
Turin,3000.0,3,21285.3,1.7,161.2
Turin,3500.0,3,21285.3,2.0,170.6
Turin,1000.0,4,27920.2,0.4,119.2
Turin,1300.0,4,27920.2,0.6,123.5
Turin,1500.0,4,27920.2,0.7,126.4
Turin,1748.2,4,27920.2,0.8,129.9
Turin,1800.0,4,27920.2,0.8,130.7
Turin,2000.0,4,27920.2,0.9,133.5
Turin,2500.0,4,27920.2,1.1,140.7
Turin,3000.0,4,27920.2,1.3,147.9
Turin,3500.0,4,27920.2,1.5,155.0
Trieste,1000.0,1,8034.3,1.5,186.0
Trieste,1300.0,1,8034.3,2.0,201.0
Trieste,1500.0,1,8034.3,2.3,210.9
Trieste,1748.2,1,8034.3,2.7,223.3
Trieste,1800.0,1,8034.3,2.7,225.9
Trieste,2000.0,1,8034.3,3.0,235.8
Trieste,2500.0,1,8034.3,3.8,260.7
Trieste,3000.0,1,8034.3,4.6,285.6
Trieste,3500.0,1,8034.3,5.3,310.5
Trieste,1000.0,2,15828.7,0.8,161.5
Trieste,1300.0,2,15828.7,1.0,169.1
Trieste,1500.0,2,15828.7,1.2,174.2
Trieste,1748.2,2,15828.7,1.3,180.4
Trieste,1800.0,2,15828.7,1.4,181.7
Trieste,2000.0,2,15828.7,1.5,186.8
Trieste,2500.0,2,15828.7,1.9,199.4
Trieste,3000.0,2,15828.7,2.3,212.1
Trieste,3500.0,2,15828.7,2.7,224.7
Trieste,1000.0,3,23537.1,0.5,153.2
Trieste,1300.0,3,23537.1,0.7,158.3
Trieste,1500.0,3,23537.1,0.8,161.7
Trieste,1748.2,3,23537.1,0.9,166.0
Trieste,1800.0,3,23537.1,0.9,166.8
Trieste,2000.0,3,23537.1,1.0,170.2
Trieste,2500.0,3,23537.1,1.3,178.7
Trieste,3000.0,3,23537.1,1.6,187.2
Trieste,3500.0,3,23537.1,1.8,195.7
Trieste,1000.0,4,30934.7,0.4,149.2
Trieste,1300.0,4,30934.7,0.5,153.1
Trieste,1500.0,4,30934.7,0.6,155.6
Trieste,1748.2,4,30934.7,0.7,158.9
Trieste,1800.0,4,30934.7,0.7,159.5
Trieste,2000.0,4,30934.7,0.8,162.1
Trieste,2500.0,4,30934.7,1.0,168.6
Trieste,3000.0,4,30934.7,1.2,175.0
Trieste,3500.0,4,30934.7,1.4,181.5
Treviso,1000.0,1,7405.7,1.6,186.6
Treviso,1300.0,1,7405.7,2.1,202.8
Treviso,1500.0,1,7405.7,2.5,213.6
Treviso,1748.2,1,7405.7,2.9,227.0
Treviso,1800.0,1,7405.7,3.0,229.8
Treviso,2000.0,1,7405.7,3.3,240.6
Treviso,2500.0,1,7405.7,4.1,267.6
Treviso,3000.0,1,7405.7,4.9,294.6
Treviso,3500.0,1,7405.7,5.8,321.6
Treviso,1000.0,2,14555.4,0.8,160.1
Treviso,1300.0,2,14555.4,1.1,168.3
Treviso,1500.0,2,14555.4,1.3,173.8
Treviso,1748.2,2,14555.4,1.5,180.6
Treviso,1800.0,2,14555.4,1.5,182.1
Treviso,2000.0,2,14555.4,1.7,187.6
Treviso,2500.0,2,14555.4,2.1,201.3
Treviso,3000.0,2,14555.4,2.5,215.0
Treviso,3500.0,2,14555.4,2.9,228.8
Treviso,1000.0,3,21621.3,0.6,151.1
Treviso,1300.0,3,21621.3,0.7,156.6
Treviso,1500.0,3,21621.3,0.8,160.3
Treviso,1748.2,3,21621.3,1.0,164.9
Treviso,1800.0,3,21621.3,1.0,165.9
Treviso,2000.0,3,21621.3,1.1,169.6
Treviso,2500.0,3,21621.3,1.4,178.8
Treviso,3000.0,3,21621.3,1.7,188.1
Treviso,3500.0,3,21621.3,2.0,197.3
Treviso,1000.0,4,28365.9,0.4,146.7
Treviso,1300.0,4,28365.9,0.6,150.9
Treviso,1500.0,4,28365.9,0.6,153.7
Treviso,1748.2,4,28365.9,0.8,157.2
Treviso,1800.0,4,28365.9,0.8,158.0
Treviso,2000.0,4,28365.9,0.9,160.8
Treviso,2500.0,4,28365.9,1.1,167.8
Treviso,3000.0,4,28365.9,1.3,174.9
Treviso,3500.0,4,28365.9,1.5,182.0
Trento,1000.0,1,7715.5,1.6,200.8
Trento,1300.0,1,7715.5,2.1,216.4
Trento,1500.0,1,7715.5,2.4,226.8
Trento,1748.2,1,7715.5,2.8,239.6
Trento,1800.0,1,7715.5,2.9,242.3
Trento,2000.0,1,7715.5,3.2,252.7
Trento,2500.0,1,7715.5,4.0,278.6
Trento,3000.0,1,7715.5,4.8,304.5
Trento,3500.0,1,7715.5,5.5,330.4
Trento,1000.0,2,15141.0,0.8,175.4
Trento,1300.0,2,15141.0,1.0,183.3
Trento,1500.0,2,15141.0,1.2,188.6
Trento,1748.2,2,15141.0,1.4,195.2
Trento,1800.0,2,15141.0,1.5,196.5
Trento,2000.0,2,15141.0,1.6,201.8
Trento,2500.0,2,15141.0,2.0,215.0
Trento,3000.0,2,15141.0,2.4,228.2
Trento,3500.0,2,15141.0,2.8,241.5
Trento,1000.0,3,22471.5,0.5,166.8
Trento,1300.0,3,22471.5,0.7,172.1
Trento,1500.0,3,22471.5,0.8,175.7
Trento,1748.2,3,22471.5,1.0,180.1
Trento,1800.0,3,22471.5,1.0,181.0
Trento,2000.0,3,22471.5,1.1,184.6
Trento,2500.0,3,22471.5,1.4,193.5
Trento,3000.0,3,22471.5,1.6,202.4
Trento,3500.0,3,22471.5,1.9,211.3
Trento,1000.0,4,29449.3,0.4,162.6
Trento,1300.0,4,29449.3,0.5,166.6
Trento,1500.0,4,29449.3,0.6,169.4
Trento,1748.2,4,29449.3,0.7,172.7
Trento,1800.0,4,29449.3,0.7,173.4
Trento,2000.0,4,29449.3,0.8,176.2
Trento,2500.0,4,29449.3,1.0,182.9
Trento,3000.0,4,29449.3,1.2,189.7
Trento,3500.0,4,29449.3,1.5,196.5
Salerno,1000.0,1,6016.9,2.0,191.0
Salerno,1300.0,1,6016.9,2.6,210.9
Salerno,1500.0,1,6016.9,3.0,224.2
Salerno,1748.2,1,6016.9,3.5,240.7
Salerno,1800.0,1,6016.9,3.7,244.2
Salerno,2000.0,1,6016.9,4.1,257.5
Salerno,2500.0,1,6016.9,5.1,290.7
Salerno,3000.0,1,6016.9,6.1,323.9
Salerno,3500.0,1,6016.9,7.1,357.2
Salerno,1000.0,2,11766.4,1.0,158.5
Salerno,1300.0,2,11766.4,1.3,168.7
Salerno,1500.0,2,11766.4,1.6,175.5
Salerno,1748.2,2,11766.4,1.8,183.9
Salerno,1800.0,2,11766.4,1.9,185.7
Salerno,2000.0,2,11766.4,2.1,192.5
Salerno,2500.0,2,11766.4,2.6,209.5
Salerno,3000.0,2,11766.4,3.1,226.5
Salerno,3500.0,2,11766.4,3.6,243.5
Salerno,1000.0,3,17430.3,0.7,147.5
Salerno,1300.0,3,17430.3,0.9,154.3
Salerno,1500.0,3,17430.3,1.1,158.9
Salerno,1748.2,3,17430.3,1.2,164.6
Salerno,1800.0,3,17430.3,1.3,165.8
Salerno,2000.0,3,17430.3,1.4,170.4
Salerno,2500.0,3,17430.3,1.8,181.9
Salerno,3000.0,3,17430.3,2.1,193.3
Salerno,3500.0,3,17430.3,2.5,204.8
Salerno,1000.0,4,22789.6,0.5,142.1
Salerno,1300.0,4,22789.6,0.7,147.3
Salerno,1500.0,4,22789.6,0.8,150.8
Salerno,1748.2,4,22789.6,0.9,155.2
Salerno,1800.0,4,22789.6,1.0,156.1
Salerno,2000.0,4,22789.6,1.1,159.6
Salerno,2500.0,4,22789.6,1.3,168.4
Salerno,3000.0,4,22789.6,1.6,177.2
Salerno,3500.0,4,22789.6,1.9,185.9
Rome,1000.0,1,8065.6,1.5,144.6
Rome,1300.0,1,8065.6,2.0,159.5
Rome,1500.0,1,8065.6,2.3,169.4
Rome,1748.2,1,8065.6,2.6,181.7
Rome,1800.0,1,8065.6,2.7,184.3
Rome,2000.0,1,8065.6,3.0,194.2
Rome,2500.0,1,8065.6,3.8,219.0
Rome,3000.0,1,8065.6,4.5,243.8
Rome,3500.0,1,8065.6,5.3,268.6
Rome,1000.0,2,15749.6,0.8,120.4
Rome,1300.0,2,15749.6,1.0,128.0
Rome,1500.0,2,15749.6,1.2,133.1
Rome,1748.2,2,15749.6,1.4,139.4
Rome,1800.0,2,15749.6,1.4,140.7
Rome,2000.0,2,15749.6,1.6,145.8
Rome,2500.0,2,15749.6,1.9,158.5
Rome,3000.0,2,15749.6,2.3,171.2
Rome,3500.0,2,15749.6,2.7,183.9
Rome,1000.0,3,23341.4,0.5,112.2
Rome,1300.0,3,23341.4,0.7,117.3
Rome,1500.0,3,23341.4,0.8,120.7
Rome,1748.2,3,23341.4,0.9,125.0
Rome,1800.0,3,23341.4,0.9,125.9
Rome,2000.0,3,23341.4,1.0,129.3
Rome,2500.0,3,23341.4,1.3,137.9
Rome,3000.0,3,23341.4,1.6,146.4
Rome,3500.0,3,23341.4,1.8,155.0
Rome,1000.0,4,30605.6,0.4,108.1
Rome,1300.0,4,30605.6,0.5,112.0
Rome,1500.0,4,30605.6,0.6,114.6
Rome,1748.2,4,30605.6,0.7,117.9
Rome,1800.0,4,30605.6,0.7,118.5
Rome,2000.0,4,30605.6,0.8,121.2
Rome,2500.0,4,30605.6,1.0,127.7
Rome,3000.0,4,30605.6,1.2,134.2
Rome,3500.0,4,30605.6,1.4,140.8
Rimini,1000.0,1,7264.5,1.7,204.4
Rimini,1300.0,1,7264.5,2.2,220.9
Rimini,1500.0,1,7264.5,2.5,231.9
Rimini,1748.2,1,7264.5,2.9,245.6
Rimini,1800.0,1,7264.5,3.0,248.5
Rimini,2000.0,1,7264.5,3.4,259.5
Rimini,2500.0,1,7264.5,4.2,287.0
Rimini,3000.0,1,7264.5,5.0,314.5
Rimini,3500.0,1,7264.5,5.9,342.1
Rimini,1000.0,2,14294.4,0.9,177.3
Rimini,1300.0,2,14294.4,1.1,185.7
Rimini,1500.0,2,14294.4,1.3,191.3
Rimini,1748.2,2,14294.4,1.5,198.3
Rimini,1800.0,2,14294.4,1.5,199.7
Rimini,2000.0,2,14294.4,1.7,205.3
Rimini,2500.0,2,14294.4,2.1,219.3
Rimini,3000.0,2,14294.4,2.6,233.3
Rimini,3500.0,2,14294.4,3.0,247.3
Rimini,1000.0,3,21249.6,0.6,168.2
Rimini,1300.0,3,21249.6,0.7,173.8
Rimini,1500.0,3,21249.6,0.9,177.6
Rimini,1748.2,3,21249.6,1.0,182.3
Rimini,1800.0,3,21249.6,1.0,183.2
Rimini,2000.0,3,21249.6,1.1,187.0
Rimini,2500.0,3,21249.6,1.4,196.4
Rimini,3000.0,3,21249.6,1.7,205.8
Rimini,3500.0,3,21249.6,2.0,215.2
Rimini,1000.0,4,27841.5,0.4,163.7
Rimini,1300.0,4,27841.5,0.6,168.0
Rimini,1500.0,4,27841.5,0.7,170.9
Rimini,1748.2,4,27841.5,0.8,174.5
Rimini,1800.0,4,27841.5,0.8,175.2
Rimini,2000.0,4,27841.5,0.9,178.1
Rimini,2500.0,4,27841.5,1.1,185.3
Rimini,3000.0,4,27841.5,1.3,192.4
Rimini,3500.0,4,27841.5,1.5,199.6
Reggio Nell'emilia,1000.0,1,9394.0,1.3,161.3
Reggio Nell'emilia,1300.0,1,9394.0,1.7,174.0
Reggio Nell'emilia,1500.0,1,9394.0,2.0,182.5
Reggio Nell'emilia,1748.2,1,9394.0,2.3,193.1
Reggio Nell'emilia,1800.0,1,9394.0,2.3,195.3
Reggio Nell'emilia,2000.0,1,9394.0,2.6,203.8
Reggio Nell'emilia,2500.0,1,9394.0,3.3,225.1
Reggio Nell'emilia,3000.0,1,9394.0,3.9,246.4
Reggio Nell'emilia,3500.0,1,9394.0,4.6,267.7
Reggio Nell'emilia,1000.0,2,18538.5,0.7,140.3
Reggio Nell'emilia,1300.0,2,18538.5,0.9,146.7
Reggio Nell'emilia,1500.0,2,18538.5,1.0,151.0
Reggio Nell'emilia,1748.2,2,18538.5,1.2,156.4
Reggio Nell'emilia,1800.0,2,18538.5,1.2,157.5
Reggio Nell'emilia,2000.0,2,18538.5,1.3,161.8
Reggio Nell'emilia,2500.0,2,18538.5,1.6,172.6
Reggio Nell'emilia,3000.0,2,18538.5,2.0,183.4
Reggio Nell'emilia,3500.0,2,18538.5,2.3,194.2
Reggio Nell'emilia,1000.0,3,27586.0,0.4,133.2
Reggio Nell'emilia,1300.0,3,27586.0,0.6,137.5
Reggio Nell'emilia,1500.0,3,27586.0,0.7,140.4
Reggio Nell'emilia,1748.2,3,27586.0,0.8,144.0
Reggio Nell'emilia,1800.0,3,27586.0,0.8,144.8
Reggio Nell'emilia,2000.0,3,27586.0,0.9,147.7
Reggio Nell'emilia,2500.0,3,27586.0,1.1,154.9
Reggio Nell'emilia,3000.0,3,27586.0,1.3,162.2
Reggio Nell'emilia,3500.0,3,27586.0,1.6,169.4
Reggio Nell'emilia,1000.0,4,36293.2,0.3,129.7
Reggio Nell'emilia,1300.0,4,36293.2,0.4,133.0
Reggio Nell'emilia,1500.0,4,36293.2,0.5,135.2
Reggio Nell'emilia,1748.2,4,36293.2,0.6,137.9
Reggio Nell'emilia,1800.0,4,36293.2,0.6,138.5
Reggio Nell'emilia,2000.0,4,36293.2,0.7,140.7
Reggio Nell'emilia,2500.0,4,36293.2,0.8,146.2
Reggio Nell'emilia,3000.0,4,36293.2,1.0,151.7
Reggio Nell'emilia,3500.0,4,36293.2,1.2,157.2
Reggio Di Calabria,1000.0,1,5995.3,2.0,168.3
Reggio Di Calabria,1300.0,1,5995.3,2.6,188.3
Reggio Di Calabria,1500.0,1,5995.3,3.1,201.7
Reggio Di Calabria,1748.2,1,5995.3,3.6,218.2
Reggio Di Calabria,1800.0,1,5995.3,3.7,221.7
Reggio Di Calabria,2000.0,1,5995.3,4.1,235.0
Reggio Di Calabria,2500.0,1,5995.3,5.1,268.4
Reggio Di Calabria,3000.0,1,5995.3,6.1,301.8
Reggio Di Calabria,3500.0,1,5995.3,7.1,335.1
Reggio Di Calabria,1000.0,2,11827.4,1.0,135.4
Reggio Di Calabria,1300.0,2,11827.4,1.3,145.6
Reggio Di Calabria,1500.0,2,11827.4,1.5,152.3
Reggio Di Calabria,1748.2,2,11827.4,1.8,160.7
Reggio Di Calabria,1800.0,2,11827.4,1.9,162.5
Reggio Di Calabria,2000.0,2,11827.4,2.1,169.2
Reggio Di Calabria,2500.0,2,11827.4,2.6,186.2
Reggio Di Calabria,3000.0,2,11827.4,3.1,203.1
Reggio Di Calabria,3500.0,2,11827.4,3.6,220.0
Reggio Di Calabria,1000.0,3,17578.5,0.7,124.4
Reggio Di Calabria,1300.0,3,17578.5,0.9,131.2
Reggio Di Calabria,1500.0,3,17578.5,1.0,135.7
Reggio Di Calabria,1748.2,3,17578.5,1.2,141.4
Reggio Di Calabria,1800.0,3,17578.5,1.3,142.6
Reggio Di Calabria,2000.0,3,17578.5,1.4,147.1
Reggio Di Calabria,2500.0,3,17578.5,1.7,158.5
Reggio Di Calabria,3000.0,3,17578.5,2.1,169.9
Reggio Di Calabria,3500.0,3,17578.5,2.4,181.2
Reggio Di Calabria,1000.0,4,23037.8,0.5,119.0
Reggio Di Calabria,1300.0,4,23037.8,0.7,124.2
Reggio Di Calabria,1500.0,4,23037.8,0.8,127.6
Reggio Di Calabria,1748.2,4,23037.8,0.9,132.0
Reggio Di Calabria,1800.0,4,23037.8,1.0,132.9
Reggio Di Calabria,2000.0,4,23037.8,1.1,136.3
Reggio Di Calabria,2500.0,4,23037.8,1.3,145.0
Reggio Di Calabria,3000.0,4,23037.8,1.6,153.7
Reggio Di Calabria,3500.0,4,23037.8,1.9,162.4
Pordenone,1000.0,1,7295.5,1.7,205.7
Pordenone,1300.0,1,7295.5,2.2,222.2
Pordenone,1500.0,1,7295.5,2.5,233.1
Pordenone,1748.2,1,7295.5,2.9,246.8
Pordenone,1800.0,1,7295.5,3.0,249.6
Pordenone,2000.0,1,7295.5,3.3,260.6
Pordenone,2500.0,1,7295.5,4.2,288.0
Pordenone,3000.0,1,7295.5,5.0,315.4
Pordenone,3500.0,1,7295.5,5.9,342.8
Pordenone,1000.0,2,14367.5,0.9,178.7
Pordenone,1300.0,2,14367.5,1.1,187.1
Pordenone,1500.0,2,14367.5,1.3,192.7
Pordenone,1748.2,2,14367.5,1.5,199.6
Pordenone,1800.0,2,14367.5,1.5,201.0
Pordenone,2000.0,2,14367.5,1.7,206.6
Pordenone,2500.0,2,14367.5,2.1,220.5
Pordenone,3000.0,2,14367.5,2.6,234.4
Pordenone,3500.0,2,14367.5,3.0,248.3
Pordenone,1000.0,3,21359.7,0.6,169.6
Pordenone,1300.0,3,21359.7,0.7,175.3
Pordenone,1500.0,3,21359.7,0.9,179.0
Pordenone,1748.2,3,21359.7,1.0,183.6
Pordenone,1800.0,3,21359.7,1.0,184.6
Pordenone,2000.0,3,21359.7,1.1,188.4
Pordenone,2500.0,3,21359.7,1.4,197.7
Pordenone,3000.0,3,21359.7,1.7,207.1
Pordenone,3500.0,3,21359.7,2.0,216.4
Pordenone,1000.0,4,27992.9,0.4,165.2
Pordenone,1300.0,4,27992.9,0.6,169.5
Pordenone,1500.0,4,27992.9,0.7,172.3
Pordenone,1748.2,4,27992.9,0.8,175.9
Pordenone,1800.0,4,27992.9,0.8,176.6
Pordenone,2000.0,4,27992.9,0.9,179.5
Pordenone,2500.0,4,27992.9,1.1,186.6
Pordenone,3000.0,4,27992.9,1.3,193.8
Pordenone,3500.0,4,27992.9,1.5,200.9
Pisa,1000.0,1,7235.4,1.7,182.2
Pisa,1300.0,1,7235.4,2.2,198.8
Pisa,1500.0,1,7235.4,2.5,209.9
Pisa,1748.2,1,7235.4,3.0,223.6
Pisa,1800.0,1,7235.4,3.0,226.5
Pisa,2000.0,1,7235.4,3.4,237.5
Pisa,2500.0,1,7235.4,4.2,265.2
Pisa,3000.0,1,7235.4,5.1,292.8
Pisa,3500.0,1,7235.4,5.9,320.4
Pisa,1000.0,2,14237.0,0.9,155.0
Pisa,1300.0,2,14237.0,1.1,163.5
Pisa,1500.0,2,14237.0,1.3,169.1
Pisa,1748.2,2,14237.0,1.5,176.1
Pisa,1800.0,2,14237.0,1.5,177.5
Pisa,2000.0,2,14237.0,1.7,183.1
Pisa,2500.0,2,14237.0,2.1,197.2
Pisa,3000.0,2,14237.0,2.6,211.2
Pisa,3500.0,2,14237.0,3.0,225.3
Pisa,1000.0,3,21148.0,0.6,145.9
Pisa,1300.0,3,21148.0,0.8,151.5
Pisa,1500.0,3,21148.0,0.9,155.3
Pisa,1748.2,3,21148.0,1.0,160.0
Pisa,1800.0,3,21148.0,1.0,161.0
Pisa,2000.0,3,21148.0,1.2,164.8
Pisa,2500.0,3,21148.0,1.4,174.2
Pisa,3000.0,3,21148.0,1.7,183.7
Pisa,3500.0,3,21148.0,2.0,193.1
Pisa,1000.0,4,27765.1,0.4,141.4
Pisa,1300.0,4,27765.1,0.6,145.7
Pisa,1500.0,4,27765.1,0.7,148.6
Pisa,1748.2,4,27765.1,0.8,152.1
Pisa,1800.0,4,27765.1,0.8,152.9
Pisa,2000.0,4,27765.1,0.9,155.8
Pisa,2500.0,4,27765.1,1.1,163.0
Pisa,3000.0,4,27765.1,1.3,170.2
Pisa,3500.0,4,27765.1,1.5,177.4
Pescara,1000.0,1,7196.4,1.7,164.4
Pescara,1300.0,1,7196.4,2.2,181.1
Pescara,1500.0,1,7196.4,2.5,192.2
Pescara,1748.2,1,7196.4,3.0,206.0
Pescara,1800.0,1,7196.4,3.1,208.9
Pescara,2000.0,1,7196.4,3.4,220.0
Pescara,2500.0,1,7196.4,4.2,247.8
Pescara,3000.0,1,7196.4,5.1,275.6
